lat,lon
19.838633124999998,75.25109125
19.838628749999998,75.2511375
19.838624375,75.25118375000001
19.83862,75.25123
19.83861,75.251275
19.8386,75.25132
19.83859,75.251365
19.83858,75.25141
19.83857,75.25145
19.83856,75.25149
19.83855,75.25153
19.838531250000003,75.25157125
19.8385125,75.2516125
19.83849375,75.25165375
19.838475000000003,75.251695
19.83845625,75.25173625
19.8384375,75.2517775
19.83841875,75.25181875
19.8384,75.25186
19.83837533333333,75.251898
19.838350666666667,75.251936
19.838326,75.25197399999999
19.838301333333334,75.252012
19.838276666666665,75.25205
19.838252,75.252088
19.838227333333332,75.252126
19.838202666666668,75.252164
19.838178,75.252202
19.838153333333334,75.25224
19.838128666666666,75.252278
19.838104,75.25231600000001
19.838079333333333,75.252354
19.838054666666668,75.252392
19.83803,75.25243
19.8380055,75.25246800000001
19.837981,75.25250600000001
19.8379565,75.252544
19.837932,75.252582
19.8379075,75.25262000000001
19.837883,75.252658
19.8378585,75.252696
19.837834,75.252734
19.8378095,75.25277200000001
19.837785,75.25281000000001
19.8377605,75.252848
19.837736,75.252886
19.8377115,75.25292400000001
19.837687,75.252962
19.8376625,75.253
19.837638000000002,75.253038
19.8376135,75.25307600000001
19.837589,75.25311400000001
19.8375645,75.253152
19.83754,75.25319
19.837523333333333,75.25322833333334
19.837506666666666,75.25326666666668
19.837490000000003,75.25330500000001
19.837473333333335,75.25334333333333
19.837456666666668,75.25338166666667
19.83744,75.25342
19.83742,75.253455
19.8374,75.25349
19.8374,75.25349
19.837436451612902,75.25351677419354
19.837472903225805,75.2535435483871
19.83750935483871,75.25357032258064
19.83754580645161,75.2535970967742
19.837582258064515,75.25362387096774
19.837618709677418,75.25365064516129
19.83765516129032,75.25367741935484
19.837691612903225,75.25370419354839
19.837728064516128,75.25373096774193
19.83776451612903,75.25375774193549
19.837800967741934,75.25378451612903
19.837837419354837,75.25381129032259
19.83787387096774,75.25383806451613
19.837910322580644,75.25386483870967
19.837946774193547,75.25389161290323
19.83798322580645,75.25391838709677
19.838019677419354,75.25394516129033
19.838056129032257,75.25397193548388
19.83809258064516,75.25399870967742
19.838129032258063,75.25402548387098
19.838165483870966,75.25405225806452
19.83820193548387,75.25407903225808
19.838238387096773,75.25410580645162
19.838274838709676,75.25413258064516
19.83831129032258,75.25415935483872
19.838347741935483,75.25418612903226
19.838384193548386,75.2542129032258
19.83842064516129,75.25423967741936
19.838457096774192,75.2542664516129
19.838493548387095,75.25429322580646
19.83853,75.25432
19.838565,75.25435
19.8386,75.25438
19.83863357142857,75.25440857142857
19.838667142857144,75.25443714285714
19.838700714285714,75.25446571428571
19.838734285714285,75.25449428571429
19.838767857142855,75.25452285714286
19.83880142857143,75.25455142857143
19.838835,75.25458
19.83886857142857,75.25460857142856
19.838902142857144,75.25463714285713
19.838935714285714,75.25466571428571
19.838969285714285,75.25469428571428
19.839002857142855,75.25472285714285
19.83903642857143,75.25475142857142
19.83907,75.25478
19.839103636363635,75.25481136363636
19.83913727272727,75.25484272727273
19.83917090909091,75.25487409090908
19.839204545454546,75.25490545454545
19.83923818181818,75.25493681818182
19.839271818181818,75.25496818181819
19.839305454545453,75.25499954545454
19.83933909090909,75.2550309090909
19.83937272727273,75.25506227272727
19.839406363636364,75.25509363636364
19.83944,75.25512499999999
19.839473636363635,75.25515636363636
19.83950727272727,75.25518772727273
19.83954090909091,75.2552190909091
19.839574545454546,75.25525045454546
19.839608181818182,75.25528181818181
19.839641818181818,75.25531318181818
19.839675454545453,75.25534454545455
19.83970909090909,75.25537590909092
19.83974272727273,75.25540727272727
19.839776363636364,75.25543863636364
19.83981,75.25547
19.83984117647059,75.25550176470588
19.83987235294118,75.25553352941176
19.839903529411764,75.25556529411764
19.839934705882353,75.25559705882353
19.839965882352942,75.25562882352942
19.83999705882353,75.2556605882353
19.840028235294117,75.25569235294118
19.840059411764706,75.25572411764706
19.840090588235295,75.25575588235294
19.840121764705884,75.25578764705882
19.84015294117647,75.2558194117647
19.84018411764706,75.25585117647059
19.840215294117648,75.25588294117648
19.840246470588237,75.25591470588236
19.840277647058823,75.25594647058824
19.840308823529412,75.25597823529412
19.84034,75.25601
19.84036888888889,75.25604611111112
19.840397777777778,75.25608222222222
19.840426666666666,75.25611833333333
19.840455555555558,75.25615444444445
19.840484444444446,75.25619055555556
19.840513333333334,75.25622666666666
19.840542222222222,75.25626277777778
19.84057111111111,75.25629888888889
19.840600000000002,75.256335
19.84062888888889,75.25637111111111
19.84065777777778,75.25640722222222
19.840686666666667,75.25644333333334
19.840715555555555,75.25647944444444
19.840744444444443,75.25651555555555
19.84077333333333,75.25655166666667
19.840802222222223,75.25658777777778
19.84083111111111,75.25662388888888
19.84086,75.25666
19.840886666666666,75.25669666666667
19.840913333333333,75.25673333333333
19.84094,75.25677
19.840966666666667,75.25680666666666
19.840993333333333,75.25684333333334
19.84102,75.25688
19.841046666666667,75.25691666666667
19.84107333333333,75.25695333333333
19.841099999999997,75.25699
19.841126666666664,75.25702666666666
19.84115333333333,75.25706333333333
19.841179999999998,75.2571
19.841206666666665,75.25713666666667
19.84123333333333,75.25717333333333
19.84126,75.25721
19.84126,75.25721
