lat,lon
19.83539,75.25191
19.835423333333335,75.25193999999999
19.835456666666666,75.25197
19.83549,75.252
19.835523333333335,75.25202999999999
19.835556666666665,75.25206
19.83559,75.25209
19.835623333333334,75.25211999999999
19.835656666666665,75.25215
19.83569,75.25218
19.835723333333334,75.25220999999999
19.835756666666665,75.25224
19.83579,75.25227
19.835825,75.25229642857143
19.83586,75.25232285714286
19.835895,75.25234928571429
19.835929999999998,75.2523757142857
19.835964999999998,75.25240214285714
19.836,75.25242857142857
19.836035,75.252455
19.83607,75.25248142857143
19.836105,75.25250785714286
19.83614,75.25253428571429
19.836174999999997,75.2525607142857
19.836209999999998,75.25258714285714
19.836244999999998,75.25261357142857
19.83628,75.25264
19.836316,75.2526668
19.836351999999998,75.2526936
19.836388,75.2527204
19.836423999999997,75.2527472
19.83646,75.252774
19.836496,75.2528008
19.836532,75.2528276
19.836568,75.2528544
19.836603999999998,75.2528812
19.83664,75.252908
19.836676,75.2529348
19.836712,75.2529616
19.836748,75.25298839999999
19.836783999999998,75.2530152
19.83682,75.253042
19.836856,75.2530688
19.836892,75.2530956
19.836928,75.2531224
19.836964,75.2531492
19.837,75.253176
19.837036,75.2532028
19.837072,75.2532296
19.837108,75.2532564
19.837144,75.2532832
19.83718,75.25331
19.83721,75.25333
19.83724,75.25335
19.83724,75.25335
19.837267500000003,75.253315
19.837295,75.25327999999999
19.8373225,75.25324499999999
19.83735,75.25321
19.837376666666668,75.253175
19.837403333333334,75.25314
19.83743,75.253105
19.837456666666668,75.25307
19.837483333333335,75.253035
19.83751,75.253
19.837537500000003,75.25296625
19.837565,75.2529325
19.8375925,75.25289875
19.83762,75.252865
19.837647500000003,75.25283125
19.837675,75.2527975
19.8377025,75.25276375
19.83773,75.25273
19.837755555555557,75.25269222222222
19.837781111111113,75.25265444444445
19.837806666666665,75.25261666666667
19.83783222222222,75.25257888888889
19.837857777777778,75.25254111111111
19.837883333333334,75.25250333333334
19.837908888888887,75.25246555555556
19.837934444444443,75.25242777777778
19.83796,75.25239
19.83798357142857,75.25235214285715
19.83800714285714,75.25231428571429
19.838030714285715,75.25227642857143
19.838054285714286,75.25223857142858
19.838077857142856,75.25220071428572
19.838101428571427,75.25216285714286
19.838124999999998,75.252125
19.838148571428572,75.25208714285714
19.838172142857143,75.25204928571428
19.838195714285714,75.25201142857142
19.838219285714285,75.25197357142856
19.83824285714286,75.25193571428571
19.83826642857143,75.25189785714285
19.83829,75.25186
19.8383125,75.25181875
19.838335,75.2517775
19.8383575,75.25173625
19.83838,75.251695
19.8384025,75.25165375
19.838425,75.2516125
19.8384475,75.25157125
19.83847,75.25153
19.83848,75.251486
19.83849,75.251442
19.8385,75.25139800000001
19.83851,75.251354
19.83852,75.25131
19.838524705882353,75.25126294117648
19.838529411764704,75.25121588235295
19.838534117647058,75.25116882352941
19.83853882352941,75.25112176470589
19.838543529411766,75.25107470588236
19.838548235294116,75.25102764705883
19.83855294117647,75.2509805882353
19.838557647058824,75.25093352941177
19.838562352941175,75.25088647058824
19.83856705882353,75.25083941176472
19.838571764705883,75.25079235294118
19.838576470588233,75.25074529411765
19.838581176470587,75.25069823529412
19.83858588235294,75.2506511764706
19.838590588235295,75.25060411764706
19.838595294117646,75.25055705882353
19.8386,75.25051
19.8386,75.25048000000001
